timestamp_ms,real_x,real_y,pred_x,pred_y
16254615,19.5,40.3125,22.5469,22.7812
16254655,29.3125,17.3125,19.5,40.3125
16254695,32.75,8.1875,36.6719,0.0625
16254735,32.75,8.1875,35.3281,1.34375
16254775,41.3125,6.3125,32.75,8.1875
16254815,45.9375,6.8125,47.7344,4.90625
16254857,56.0625,6.5625,49.4062,7.1875
16254898,56.0625,6.5625,63.471,6.37957
16254938,69,6.4375,56.0625,6.5625
16254978,81.6875,5.9375,76.1156,6.36875
16255019,81.6875,5.9375,92.1547,5.525
16255059,93.875,6.0625,81.6875,5.9375
16255102,101.5,6.25,103.016,6.15625
16255142,107.625,6.4375,106.946,6.38393
16255182,107.75,17.0625,112.219,6.57812
16255222,107.75,17.0625,107.847,25.2969
16255262,106.562,30.3125,107.75,17.0625
16255302,107.625,37.3125,105.672,40.25
16255343,108,44.5,108.422,42.5625
16255383,107.188,59.3125,108.291,50.0703
16255423,107.938,67,106.578,70.4219
16255463,107.312,75.375,108.406,71.8047
16255503,107.812,94.4375,106.828,81.8656
16255544,107.812,94.4375,108.188,108.734
16255584,99.75,103.75,107.812,94.4375
16255624,90.8125,103.938,93.7031,110.734
16255664,81.9375,104.188,83.8859,104.083
16255705,74.0625,104.062,75.2812,104.375
16255747,54.5,103.938,68.1562,103.969
16255787,54.5,103.938,44.0031,103.87
16255827,47.375,103.938,54.5,103.938
16255867,41.8125,104,41.8531,103.938
16255907,34.9375,103.938,37.6406,104.047
16255948,30.8125,103.812,29.6094,103.889
16255989,20.6875,103.625,27.7942,103.721
16256029,16,103.688,13.0938,103.484
16256069,11.75,103.688,12.4844,103.734
16256109,8.5625,103.562,8.5625,103.688
16256149,6.1875,102,6.09219,103.466
16256190,7.125,93.8125,4.40625,100.828
16256232,7.25,87.4375,7.875,87.2625
16256272,8.625,79.4375,7.34146,82.7729
16256312,11.0625,61.1875,9.3125,75.4375
16256352,10.6875,51.3125,12.8906,47.5
16256392,14.5625,40,10.4062,43.9062
16256432,16.25,28,17.4688,31.5156
16256472,19.5625,14.1875,17.5578,18.7
16256513,25.375,6.4375,22.0469,3.82812
16256553,28.875,6.3125,29.7344,0.625
16256593,32.375,6.375,30.625,6.25
16256633,34.75,6.5625,35,6.42188
16256673,38,6.6875,36.5312,6.70312
16256713,45.5625,6.0625,40.4375,6.78125
16256754,51.875,6.0625,51.2344,5.59375
16256795,51.875,6.0625,56.6094,6.0625
16256835,55.875,6.4375,51.875,6.0625
16256875,61.1875,5.6875,58.875,6.71875
16256915,65.4375,6.0625,65.1719,5.125
